City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Rio Pomba,BR,2022-08-16 17:14:22,-21.2747,-43.1792,84.74,22,0,7.2
294,Iwanai,JP,2022-08-16 17:14:22,42.9744,140.5089,64.83,95,61,4.32
295,Palimbang,PH,2022-08-16 17:14:23,6.2106,124.1894,78.22,87,100,1.1
296,Moree,AU,2022-08-16 17:14:23,-29.4667,149.85,42.58,90,11,8.16
297,Cusco,PE,2022-08-16 17:14:24,-13.5183,-71.9781,68.23,24,12,4.61
298,San Policarpo,PH,2022-08-16 17:14:24,12.1791,125.5072,79.36,85,100,3.76
299,Atar,MR,2022-08-16 17:14:25,20.5169,-13.0499,109.98,7,4,9.62
300,Bandarbeyla,SO,2022-08-16 17:14:25,9.4942,50.8122,76.64,84,27,29.42
301,Amapa,BR,2022-08-16 17:14:25,1.0,-52.0,90.52,40,29,2.82
302,Vestmannaeyjar,IS,2022-08-16 17:14:26,63.4427,-20.2734,52.79,71,40,9.22
303,Basmat,IN,2022-08-16 17:14:26,19.3167,77.1667,74.01,89,94,7.52
304,Praia,CV,2022-08-16 17:11:22,14.9215,-23.5087,82.18,75,70,11.77
305,Maniitsoq,GL,2022-08-16 17:14:27,65.4167,-52.9,40.14,93,100,4.25
306,Punta Alta,AR,2022-08-16 17:14:27,-38.8759,-62.0736,56.16,40,19,13.27
307,Sinnamary,GF,2022-08-16 17:14:28,5.3833,-52.95,85.06,59,6,5.7
308,Acarau,BR,2022-08-16 17:09:50,-2.8856,-40.12,88.45,46,8,16.06
309,Umm Kaddadah,SD,2022-08-16 17:14:28,13.6017,26.6876,90.34,39,61,6.82
310,Pout,SN,2022-08-16 17:14:29,14.7739,-17.0603,86.76,70,20,10.36
311,Ostrovnoy,RU,2022-08-16 17:14:29,68.0531,39.5131,65.64,81,86,11.39
312,Malakal,SS,2022-08-16 17:14:30,9.5334,31.6605,73.6,90,94,0.63
313,Santona,ES,2022-08-16 17:14:30,43.4439,-3.4576,73.71,64,71,4.68
314,Kharp,RU,2022-08-16 17:14:31,66.8014,65.8081,43.25,86,79,7.7
315,Kulhudhuffushi,MV,2022-08-16 17:14:31,6.6221,73.07,81.1,75,31,1.9
316,Omsukchan,RU,2022-08-16 17:14:31,62.5333,155.8,46.94,98,100,3.09
317,Strathmore,CA,2022-08-16 17:14:32,51.0501,-113.3852,80.87,45,61,3.44
318,Taltal,CL,2022-08-16 17:14:32,-25.4,-70.4833,65.25,57,8,5.19
319,Ahuimanu,US,2022-08-16 17:14:32,21.4447,-157.8378,74.91,89,75,4.61
320,Mongo,TD,2022-08-16 17:14:33,12.1844,18.693,74.25,87,90,4.41
321,Lyngseidet,NO,2022-08-16 17:14:33,69.5763,20.2189,69.8,95,90,5.44
322,Port-Gentil,GA,2022-08-16 17:14:34,-0.7193,8.7815,76.96,78,75,8.05
323,Kiruna,SE,2022-08-16 17:14:34,67.8557,20.2251,65.32,88,100,12.66
324,Sorland,NO,2022-08-16 17:14:34,67.667,12.6934,53.46,96,100,6.8
325,Atambua,ID,2022-08-16 17:14:35,-9.1061,124.8925,68.88,81,74,4.65
326,Qui Nhon,VN,2022-08-16 17:14:35,13.7667,109.2333,79.61,80,97,5.7
327,Taoudenni,ML,2022-08-16 17:14:36,22.6783,-3.9836,109.96,16,9,15.86
328,Walvis Bay,NA,2022-08-16 17:14:36,-22.9575,14.5053,59.54,64,5,13.82
329,Lagoa,PT,2022-08-16 17:14:38,39.05,-27.9833,70.97,67,50,14.47
330,Kananga,CD,2022-08-16 17:14:39,-5.8958,22.4178,82.6,34,90,2.91
331,Palana,RU,2022-08-16 17:14:39,59.1167,159.9667,48.87,94,100,18.01
332,Kavieng,PG,2022-08-16 17:14:41,-2.5744,150.7967,80.83,77,95,7.87
333,Fethiye,TR,2022-08-16 17:14:41,36.6217,29.1164,82.27,64,0,1.86
334,Taraza,CO,2022-08-16 17:14:42,7.5836,-75.4007,89.13,56,46,4.43
335,Humen,CN,2022-08-16 17:14:42,22.819,113.6731,86.13,74,7,7.07
336,Pangkalanbuun,ID,2022-08-16 17:14:42,-2.6833,111.6167,76.28,90,100,1.68
337,Erenhot,CN,2022-08-16 17:14:43,43.6475,111.9767,75.38,34,18,12.37
338,Monrovia,LR,2022-08-16 17:14:43,6.3005,-10.7969,78.57,81,100,14.23
339,Huatulco,MX,2022-08-16 17:14:44,15.8436,-96.3267,85.87,71,100,0.0
340,Flinders,AU,2022-08-16 17:14:44,-34.5833,150.8552,50.38,79,15,3.0
341,Tambacounda,SN,2022-08-16 17:14:45,13.7539,-13.7586,93.25,52,40,6.91
342,Ambon,ID,2022-08-16 17:14:45,-3.6954,128.1814,73.54,94,40,5.75
343,Oktyabrskoye,RU,2022-08-16 17:14:46,43.0645,44.7417,80.35,65,0,6.71
344,Maceio,BR,2022-08-16 17:14:46,-9.6658,-35.7353,83.64,65,75,14.97
345,San Cristobal,VE,2022-08-16 17:14:47,7.7669,-72.225,77.18,39,12,7.2
346,Bolivar,US,2022-08-16 17:14:47,37.6145,-93.4105,74.16,94,100,13.49
347,Ternate,ID,2022-08-16 17:14:47,0.8,127.4,73.87,91,100,3.09
348,Itaituba,BR,2022-08-16 17:14:48,-4.2761,-55.9836,93.36,52,20,4.61
349,Damietta,EG,2022-08-16 17:14:48,31.4165,31.8133,82.29,69,0,10.16
350,Nago,JP,2022-08-16 17:14:49,26.5881,127.9761,82.83,82,20,8.48
351,Gorgan,IR,2022-08-16 17:14:49,36.8387,54.4348,80.56,83,0,4.61
352,Shihezi,CN,2022-08-16 17:14:50,44.3,86.0333,77.81,37,81,3.6
353,Carutapera,BR,2022-08-16 17:14:50,-1.195,-46.02,87.8,53,30,8.25
354,Leshukonskoye,RU,2022-08-16 17:14:50,64.8989,45.7622,56.93,92,65,3.2
355,Limbang,MY,2022-08-16 17:11:33,4.75,115.0,80.71,97,98,1.81
356,Qasigiannguit,GL,2022-08-16 17:14:51,68.8193,-51.1922,46.65,87,99,3.2
357,Bobo Dioulasso,BF,2022-08-16 17:14:52,11.1771,-4.2979,77.45,83,75,9.22
358,Zhumadian,CN,2022-08-16 17:14:52,32.9794,114.0294,76.33,93,55,2.86
359,Muros,ES,2022-08-16 17:14:53,42.7762,-9.0603,63.7,91,54,14.65
360,Antalaha,MG,2022-08-16 17:14:53,-14.9003,50.2788,67.44,89,18,6.02
361,Warrnambool,AU,2022-08-16 17:14:54,-38.3833,142.4833,47.32,87,100,8.75
362,Port Augusta,AU,2022-08-16 17:14:54,-32.5,137.7667,49.98,69,63,7.43
363,Bardiyah,LY,2022-08-16 17:14:54,31.7561,25.0865,79.0,68,0,10.6
364,Nexo,DK,2022-08-16 17:14:55,55.0607,15.1306,75.29,76,12,3.65
365,Alghero,IT,2022-08-16 17:14:55,40.5589,8.3181,87.89,70,20,9.22
366,Kampot,KH,2022-08-16 17:14:56,10.6167,104.1833,78.85,87,96,7.78
367,Presidencia Roque Saenz Pena,AR,2022-08-16 17:14:56,-26.7852,-60.4388,79.14,20,0,7.9
368,Coos Bay,US,2022-08-16 17:14:49,43.3665,-124.2179,68.99,94,20,4.61
369,Noumea,NC,2022-08-16 17:14:58,-22.2763,166.4572,67.98,96,100,9.24
370,Morki,RU,2022-08-16 17:14:58,56.4303,48.9947,64.44,69,81,4.92
371,Vidim,RU,2022-08-16 17:14:59,56.4088,103.1106,47.05,99,100,8.43
372,Novyy Urengoy,RU,2022-08-16 17:14:59,66.0833,76.6333,46.8,77,100,17.31
373,Wajir,KE,2022-08-16 17:14:59,1.7471,40.0573,85.71,41,81,9.64
374,Serik,TR,2022-08-16 17:15:00,36.9169,31.0989,84.74,70,0,5.32
375,Villa Bruzual,VE,2022-08-16 17:15:00,9.3328,-69.1208,87.26,62,9,2.82
376,Zholymbet,KZ,2022-08-16 17:15:02,51.7433,71.7122,57.0,51,32,8.39
377,Hamilton,US,2022-08-16 17:15:02,39.1834,-84.5333,82.26,59,20,10.36
378,Vila,PT,2022-08-16 17:15:03,42.0304,-8.1588,60.69,72,76,6.11
379,Bambous Virieux,MU,2022-08-16 17:15:03,-20.3428,57.7575,69.22,88,40,5.75
380,Ayagoz,KZ,2022-08-16 17:15:04,47.9714,80.4392,55.49,38,0,14.34
381,Yelizovo,RU,2022-08-16 17:15:05,53.1873,158.3805,53.74,100,0,2.24
382,Azul,AR,2022-08-16 17:11:08,-36.777,-59.8585,57.34,46,94,17.4
383,Mount Gambier,AU,2022-08-16 17:15:05,-37.8333,140.7667,45.72,90,100,5.93
384,Moose Factory,CA,2022-08-16 17:15:06,51.2585,-80.6094,73.4,68,0,9.22
385,Henties Bay,NA,2022-08-16 17:15:06,-22.116,14.2845,56.84,78,2,8.86
386,Redlands,US,2022-08-16 17:10:18,34.0556,-117.1825,99.5,33,14,3.38
387,Miri,MY,2022-08-16 17:15:09,4.4148,114.0089,78.94,94,20,2.3
388,Key West,US,2022-08-16 17:12:46,24.5557,-81.7826,93.2,63,20,10.36
389,La Vergne,US,2022-08-16 17:15:09,36.0156,-86.5819,77.76,80,0,6.91
390,Nemuro,JP,2022-08-16 17:15:09,43.3236,145.575,64.53,83,83,22.53
391,Kropotkin,RU,2022-08-16 17:15:10,45.4375,40.5756,83.39,56,11,9.64
392,Shenzhen,CN,2022-08-16 17:10:45,22.5455,114.0683,86.07,90,2,7.31
393,Tabou,CI,2022-08-16 17:15:10,4.423,-7.3528,75.47,77,95,8.57
394,Ceyhan,TR,2022-08-16 17:15:11,37.0247,35.8175,86.34,69,0,6.98
395,Warrington,GB,2022-08-16 17:13:24,53.3925,-2.5802,71.46,72,75,13.8
396,Stromness,GB,2022-08-16 17:15:12,58.965,-3.296,53.56,80,89,20.0
397,Zurrieq,MT,2022-08-16 17:15:12,35.8311,14.4742,87.31,74,20,6.91
398,Kachug,RU,2022-08-16 17:15:13,53.9606,105.8817,45.81,93,22,3.15
399,Fairbanks,US,2022-08-16 17:15:13,64.8378,-147.7164,56.91,87,40,8.05
400,Altamont,US,2022-08-16 17:15:14,42.2068,-121.7372,76.77,41,0,5.99
401,Pringsewu,ID,2022-08-16 17:15:15,-5.3582,104.9744,73.24,96,38,3.69
402,Farafangana,MG,2022-08-16 17:15:15,-22.8167,47.8333,71.35,73,71,12.37
403,Juneau,US,2022-08-16 17:15:16,58.3019,-134.4197,56.1,97,100,0.0
404,Yamada,JP,2022-08-16 17:15:16,39.4667,141.95,72.68,84,100,5.79
405,La Ronge,CA,2022-08-16 17:15:17,55.1001,-105.2842,79.05,41,40,9.22
406,Nalut,LY,2022-08-16 17:15:17,30.3333,10.85,104.79,11,9,1.3
407,Callaway,US,2022-08-16 17:15:18,30.153,-85.5699,88.0,72,20,14.97
408,Mantua,IT,2022-08-16 17:15:18,45.1667,10.7833,90.09,52,8,1.99
409,Morant Bay,JM,2022-08-16 17:15:18,17.8815,-76.4093,93.7,70,89,10.09
410,Tromso,NO,2022-08-16 17:14:46,69.6496,18.957,64.42,82,40,1.14
411,Binga,ZW,2022-08-16 17:15:19,-17.6203,27.3414,71.46,53,0,4.14
412,Necochea,AR,2022-08-16 17:15:20,-38.5473,-58.7368,55.13,51,68,19.89
413,Llata,PE,2022-08-16 17:15:20,-9.4167,-76.7833,66.31,46,11,7.81
414,Pingliang,CN,2022-08-16 17:15:21,35.5392,106.6861,72.05,72,61,5.55
415,Sainte-Marie,RE,2022-08-16 17:15:21,-20.8968,55.5496,68.41,69,50,6.91
416,Hualmay,PE,2022-08-16 17:15:21,-11.0964,-77.6139,64.92,71,63,11.18
417,Coria,ES,2022-08-16 17:15:22,39.9879,-6.5377,81.45,21,2,16.82
418,Mawlaik,MM,2022-08-16 17:15:22,23.6333,94.4167,80.37,83,40,0.63
419,Cayenne,GF,2022-08-16 17:15:23,4.9333,-52.3333,87.1,18,75,9.22
420,Awbari,LY,2022-08-16 17:15:23,26.5921,12.7805,101.91,12,2,15.12
421,Golden,US,2022-08-16 17:15:24,39.7555,-105.2211,66.4,93,75,8.05
422,Karangasem,ID,2022-08-16 17:15:24,-8.45,115.6167,76.23,77,71,6.55
423,Haverfordwest,GB,2022-08-16 17:15:25,51.8017,-4.9691,62.06,83,100,7.0
424,Sterling,US,2022-08-16 17:15:25,39.0062,-77.4286,83.41,50,75,12.66
425,La Serena,CL,2022-08-16 17:12:17,-29.9078,-71.2542,60.31,67,0,11.5
426,Dekar,BW,2022-08-16 17:15:26,-21.5333,21.9333,64.6,10,5,6.08
427,Mount Isa,AU,2022-08-16 17:15:27,-20.7333,139.5,56.97,44,3,13.8
428,Bathsheba,BB,2022-08-16 17:15:27,13.2167,-59.5167,88.41,66,20,17.27
429,Methala,IN,2022-08-16 17:15:27,10.2166,76.2166,78.8,93,2,3.36
430,Xianshuigu,CN,2022-08-16 17:15:28,38.985,117.3828,73.4,88,0,2.24
431,Esil,KZ,2022-08-16 17:15:28,51.9556,66.4042,59.49,48,1,8.08
432,Ust-Ilimsk,RU,2022-08-16 17:15:29,58.0006,102.6619,48.29,96,100,8.23
433,Mareeba,AU,2022-08-16 17:15:29,-17.0,145.4333,55.44,58,0,3.67
434,Orlik,RU,2022-08-16 17:15:29,52.5178,99.825,40.35,67,14,2.13
435,Coahuayana,MX,2022-08-16 17:15:30,18.7333,-103.6833,89.78,55,63,3.36
436,Altay,CN,2022-08-16 17:15:30,47.8667,88.1167,55.22,33,0,6.87
437,Warwick,US,2022-08-16 17:10:42,41.7001,-71.4162,82.78,53,75,20.71
438,Shimoda,JP,2022-08-16 17:15:31,34.6667,138.95,81.1,90,100,19.69
439,Kilifarevo,BG,2022-08-16 17:15:31,42.9833,25.6333,80.17,47,20,3.44
440,Pinega,RU,2022-08-16 17:15:32,64.7001,43.3936,62.11,91,37,5.06
441,Kargopol,RU,2022-08-16 17:15:32,61.5071,38.9456,68.09,76,86,5.12
442,Haines Junction,CA,2022-08-16 17:15:34,60.7522,-137.5108,55.35,62,91,3.44
443,Manicore,BR,2022-08-16 17:15:34,-5.8092,-61.3003,93.15,52,40,8.05
444,Rocha,UY,2022-08-16 17:15:34,-34.4833,-54.3333,60.62,43,49,12.59
445,Vao,NC,2022-08-16 17:15:35,-22.6667,167.4833,68.43,95,100,16.78
446,Evanston,US,2022-08-16 17:14:18,42.0411,-87.6901,82.42,59,40,13.8
447,Somoto,NI,2022-08-16 17:15:35,13.4808,-86.5821,77.56,60,100,3.18
448,Port Hawkesbury,CA,2022-08-16 17:15:36,45.6169,-61.3485,74.91,72,0,8.01
449,Kisangani,CD,2022-08-16 17:15:36,0.5167,25.2,70.92,97,100,2.08
450,Sayyan,YE,2022-08-16 17:15:37,15.1718,44.3244,68.79,52,89,4.47
451,Pietersburg,ZA,2022-08-16 17:15:37,-23.9045,29.4688,59.85,33,0,3.44
452,Praia Da Vitoria,PT,2022-08-16 17:15:37,38.7333,-27.0667,75.76,73,100,13.65
453,Povoa De Varzim,PT,2022-08-16 17:15:38,41.3834,-8.7636,71.15,83,40,14.97
454,Yuncheng,CN,2022-08-16 17:15:38,35.0231,110.9928,77.0,58,84,6.76
455,Carlsbad,US,2022-08-16 17:12:52,33.1581,-117.3506,94.42,76,0,6.91
456,San Quintin,MX,2022-08-16 17:15:39,30.4833,-115.95,74.93,76,7,7.25
457,Roma,US,2022-08-16 17:15:39,43.2128,-75.4557,81.73,51,100,3.44
458,Barkly West,ZA,2022-08-16 17:15:40,-28.5354,24.5215,60.08,17,66,11.68
459,Harper,LR,2022-08-16 17:15:40,4.375,-7.7169,75.52,75,100,9.4
460,Porto Santo,PT,2022-08-16 17:13:23,33.072,-16.3415,75.58,73,40,14.97
461,Port Macquarie,AU,2022-08-16 17:15:42,-31.4333,152.9167,43.9,69,50,11.5
462,Hadejia,NG,2022-08-16 17:15:42,12.4498,10.0444,75.6,81,99,3.91
463,Beringovskiy,RU,2022-08-16 17:15:42,63.05,179.3167,45.36,66,100,14.05
464,Sungairaya,ID,2022-08-16 17:15:43,0.7,108.9,79.05,87,73,5.41
465,Piacabucu,BR,2022-08-16 17:15:43,-10.4056,-36.4344,76.19,82,21,15.86
466,Laguna,US,2022-08-16 17:15:44,38.421,-121.4238,97.09,36,0,3.44
467,Yulara,AU,2022-08-16 17:15:45,-25.2406,130.9889,52.47,32,0,6.38
468,Ginebra,CH,2022-08-16 17:15:45,46.2022,6.1457,85.5,36,18,6.4
469,Logan,US,2022-08-16 17:15:46,41.7355,-111.8344,88.66,36,0,0.0
470,Shieli,KZ,2022-08-16 17:15:46,44.1667,66.75,84.78,23,0,20.62
471,Cabedelo,BR,2022-08-16 17:15:47,-6.9811,-34.8339,83.07,65,24,17.31
472,Aksarka,RU,2022-08-16 17:15:47,66.5606,67.7975,45.97,78,100,8.81
473,Okahandja,NA,2022-08-16 17:15:48,-21.9833,16.9167,70.77,10,3,6.44
474,Bubaque,GW,2022-08-16 17:15:49,11.2833,-15.8333,79.84,83,66,12.21
475,Srednekolymsk,RU,2022-08-16 17:15:49,67.45,153.6833,50.94,77,100,7.83
476,Estelle,US,2022-08-16 17:15:50,29.8458,-90.1067,93.99,64,75,6.91
477,Mineiros,BR,2022-08-16 17:15:50,-17.5694,-52.5511,88.77,21,15,10.27
478,Fortuna,US,2022-08-16 17:12:30,40.5982,-124.1573,57.54,100,100,3.44
479,Matangad,PH,2022-08-16 17:15:51,8.5769,124.37,74.77,82,100,7.2
480,Bumba,CD,2022-08-16 17:15:52,2.1833,22.4667,69.48,96,100,3.22
481,Sambava,MG,2022-08-16 17:15:52,-14.2667,50.1667,69.58,86,43,6.82
482,Hammerfest,NO,2022-08-16 17:15:53,70.6634,23.6821,73.85,64,0,3.44
483,Vostok,RU,2022-08-16 17:15:53,46.4856,135.8833,55.17,96,1,3.47
484,Youkounkoun,GN,2022-08-16 17:15:53,12.5333,-13.1333,86.97,71,55,3.94
485,Dali,CN,2022-08-16 17:15:54,25.7,100.1833,66.85,87,92,3.6
486,Vila Franca Do Campo,PT,2022-08-16 17:15:55,37.7167,-25.4333,73.81,66,58,11.41
487,Loiza,PR,2022-08-16 17:15:56,18.4313,-65.8802,91.85,76,40,11.5
488,Kloulklubed,PW,2022-08-16 17:15:56,7.0419,134.2556,75.7,72,100,5.93
489,Aklavik,CA,2022-08-16 17:15:56,68.2191,-135.0107,50.0,100,75,8.05
490,Nsanje,MW,2022-08-16 17:15:57,-16.92,35.262,72.59,65,93,5.95
491,Cape Coast,GH,2022-08-16 17:15:57,5.1053,-1.2466,75.87,75,100,12.91
492,Bilma,NE,2022-08-16 17:15:58,18.6853,12.9164,99.73,22,8,5.08
493,Lock Haven,US,2022-08-16 17:15:58,41.137,-77.4469,80.69,80,100,3.09
494,Vagur,FO,2022-08-16 17:15:59,61.4732,-6.8119,48.94,63,14,7.31
495,Namatanai,PG,2022-08-16 17:15:59,-3.6667,152.4333,77.67,82,66,5.44
496,Buala,SB,2022-08-16 17:16:00,-8.145,159.5921,78.91,77,7,5.01
497,Firozabad,IN,2022-08-16 17:16:00,27.15,78.4167,81.07,77,14,9.95
498,Sudislavl,RU,2022-08-16 17:16:00,57.8817,41.7083,70.84,64,96,3.44
499,Kalemie,CD,2022-08-16 17:16:01,-5.9475,29.1947,77.05,47,6,2.13
500,Wenling,CN,2022-08-16 17:16:01,28.3669,121.36,81.81,89,100,11.65
501,Inuvik,CA,2022-08-16 17:16:02,68.3499,-133.7218,59.86,82,40,4.61
502,Moerai,PF,2022-08-16 17:16:02,-22.4333,-151.3333,69.76,76,100,31.34
503,Belle Fourche,US,2022-08-16 17:16:03,44.6714,-103.8522,87.04,28,0,6.8
504,Roebourne,AU,2022-08-16 17:16:03,-20.7833,117.1333,72.45,76,3,7.27
505,Mopti,ML,2022-08-16 17:16:04,14.6667,-4.0,80.62,64,100,9.48
506,Paranagua,BR,2022-08-16 17:16:04,-25.52,-48.5092,76.01,63,100,5.01
507,Newport,GB,2022-08-16 17:12:46,51.5877,-2.9984,70.34,77,100,6.44
508,Bendigo,AU,2022-08-16 17:16:05,-36.7667,144.2833,39.85,57,89,2.28
509,Salinas,US,2022-08-16 17:13:23,36.6777,-121.6555,70.61,71,0,4.61
510,Liepaja,LV,2022-08-16 17:16:05,56.5419,21.0367,82.38,51,0,5.75
511,Morrope,PE,2022-08-16 17:16:06,-6.5417,-80.0111,64.51,56,27,12.46
512,Kidal,ML,2022-08-16 17:16:06,18.4411,1.4078,99.48,25,24,16.15
513,Grajau,BR,2022-08-16 17:16:08,-5.8194,-46.1386,98.24,21,5,5.39
514,Dangriga,BZ,2022-08-16 17:16:08,16.9692,-88.2321,83.79,75,98,13.09
515,Richards Bay,ZA,2022-08-16 17:16:08,-28.783,32.0377,65.35,67,2,12.19
516,Beihai,CN,2022-08-16 17:16:09,21.4833,109.1,84.88,76,100,7.36
517,Midland,US,2022-08-16 17:11:39,31.9974,-102.0779,79.47,61,0,11.5
518,Bull Savanna,JM,2022-08-16 17:16:10,17.8868,-77.5902,85.96,61,85,14.85
519,Bourail,NC,2022-08-16 17:16:10,-21.5667,165.4833,66.42,97,100,5.75
520,Zaysan,KZ,2022-08-16 17:16:10,47.4667,84.8667,56.82,37,0,7.61
521,Atocha,BO,2022-08-16 17:11:17,-20.9333,-66.2333,47.61,8,0,14.36
522,Caucaia,BR,2022-08-16 17:16:06,-3.7361,-38.6531,88.3,51,0,13.8
523,Olga,RU,2022-08-16 17:16:11,43.7444,135.2892,61.3,94,0,5.79
524,Okhotsk,RU,2022-08-16 17:16:12,59.3833,143.3,54.82,91,100,2.13
525,Bitung,ID,2022-08-16 17:16:12,1.4451,125.1824,72.45,89,100,3.78
526,Natal,BR,2022-08-16 17:12:45,-5.795,-35.2094,84.85,48,0,13.8
527,Lakes Entrance,AU,2022-08-16 17:16:13,-37.8811,147.981,50.16,82,99,10.6
528,Clyde River,CA,2022-08-16 17:16:13,70.4692,-68.5914,43.03,87,100,19.57
529,Fare,PF,2022-08-16 17:16:14,-16.7,-151.0167,75.42,82,99,18.41
530,Antofagasta,CL,2022-08-16 17:11:40,-23.65,-70.4,58.28,58,2,9.62
531,Billings,US,2022-08-16 17:16:15,45.7833,-108.5007,81.52,44,0,9.22
532,Carbondale,US,2022-08-16 17:16:16,37.7273,-89.2168,70.09,90,100,0.0
533,Salamiyah,SY,2022-08-16 17:16:16,35.0113,37.0532,84.49,27,0,10.0
534,Ericeira,PT,2022-08-16 17:14:22,38.9627,-9.4156,75.34,84,3,20.78
535,Biltine,TD,2022-08-16 17:16:17,14.5333,20.9167,78.3,74,100,7.2
536,Lilongwe,MW,2022-08-16 17:16:17,-13.9669,33.7873,72.0,39,65,5.3
537,Temiscaming,CA,2022-08-16 17:16:18,46.7212,-79.0971,76.55,57,16,3.44
538,Sola,VU,2022-08-16 17:16:18,-13.8833,167.55,79.56,79,33,9.8
539,Martapura,ID,2022-08-16 17:16:19,-3.4167,114.85,77.09,88,100,1.14
540,Pucallpa,PE,2022-08-16 17:16:19,-8.3791,-74.5539,89.64,55,40,9.22
541,Chimbote,PE,2022-08-16 17:16:20,-9.0853,-78.5783,66.78,71,52,12.1
542,Mitsamiouli,KM,2022-08-16 17:16:20,-11.3847,43.2844,75.65,76,49,6.78
543,Nacozari,MX,2022-08-16 17:16:21,25.3366,-108.2574,81.1,75,100,8.12
544,Sinegorye,RU,2022-08-16 17:16:21,62.0788,150.477,46.87,93,100,3.67
545,Uvira,CD,2022-08-16 17:16:22,-3.4067,29.1458,79.18,58,55,2.89
546,Saint-Pierre,RE,2022-08-16 17:16:22,-21.3393,55.4781,67.91,70,0,5.75
547,Newnan,US,2022-08-16 17:15:19,33.3807,-84.7997,85.03,65,40,8.05
548,Sandwick,GB,2022-08-16 17:16:23,60.0,-1.25,51.62,71,75,17.27
549,Yumen,CN,2022-08-16 17:16:23,40.2833,97.2,81.81,14,62,4.43
550,Coihaique,CL,2022-08-16 17:14:02,-45.5752,-72.0662,42.75,56,75,8.05
551,Somanda,TZ,2022-08-16 17:16:24,-3.3667,33.95,80.19,36,59,11.5
552,Pong,TH,2022-08-16 17:16:24,19.1493,100.2752,73.99,99,74,2.55
553,Achi,CO,2022-08-16 17:16:25,8.5682,-74.554,89.91,54,28,2.89
554,Albal,ES,2022-08-16 17:16:25,39.4,-0.4167,96.03,40,20,14.97
555,Denpasar,ID,2022-08-16 17:16:26,-8.65,115.2167,78.46,88,40,8.05
556,Nancha,CN,2022-08-16 17:16:26,47.1333,129.2667,61.41,85,22,2.26
557,Ust-Kulom,RU,2022-08-16 17:16:27,61.6864,53.6902,61.63,65,91,3.65
558,Novooleksiyivka,UA,2022-08-16 17:16:27,46.2269,34.6428,78.8,65,3,5.91
559,Ulagan,RU,2022-08-16 17:16:27,50.6321,87.9563,40.69,90,43,2.59
560,Kirakira,SB,2022-08-16 17:16:28,-10.4544,161.9205,78.39,80,1,5.79
561,Shubarshi,KZ,2022-08-16 17:16:28,48.5872,57.1869,79.03,23,0,12.06
562,Longjiang,CN,2022-08-16 17:16:29,47.3303,123.1836,65.66,65,2,8.25
563,Champerico,GT,2022-08-16 17:16:29,14.3,-91.9167,86.54,74,86,7.34
564,Faya,SA,2022-08-16 17:16:29,18.3851,42.4509,68.11,65,63,5.14
565,Vikhorevka,RU,2022-08-16 17:16:30,56.1201,101.1636,49.59,98,100,9.28
566,Carahue,CL,2022-08-16 17:16:30,-38.7,-73.1667,48.81,94,100,9.66
567,Carora,VE,2022-08-16 17:16:32,10.1755,-70.0827,96.08,29,9,4.09
568,Urumqi,CN,2022-08-16 17:16:32,43.801,87.6005,77.95,41,0,2.24
